[CH]c1cc([CH])c2ccc3c([CH])cc([CH])c4ccc1c2c43.Nc1cnc(N)cn1&&tcb.cat1,8.0282222541
C[Si](C)(C)C.Cc1ccc(C)c2nc3ccccc3nc12&&qzd.cat0,9.7244880684
CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1nc2c(C)ccc(C)c2nc1C&&unc.cat0,9.1925037607
Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.Cc1cc(N)c(C)nn1&&tcb.cat0,2.8684299815
Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc([CH])c(O)c1&&tcb.cat1,5.5832854853
Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.Cc1ccc(C)c(N)c1&&tcb.cat0,3.2005784832
Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.Cc1ccc(C)nn1&&dia.cat1,8.8045971406
Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.Cc1ncc(C)c(C)n1&&lvt.cat2,3.4995381017
Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc([CH])c(N)c1&&tcb.cat1,3.5887354344
CC1(C)C=C(c2ccccc2)CC(C)(C)C1.Cc1cc(C)c(C)nn1&&lvt.cat2,9.9430518827
[CH]c1cc([CH])c2ccc3c([CH])cc([CH])c4ccc1c2c43.Cc1nc(N)cnc1N&&tcb.cat1,5.0418688409
Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43.Cc1ccc(C)c([N+](=O)[O-])c1[N+](=O)[O-]&&qtz.cat0,8.8621784901
CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cc(C)cc(C)c1&&hof.cat0,8.482662156
CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1nnc(C)c2ccccc12&&uko.cat0,7.6439876766
Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.Cc1nc2c(C)c3oc(C)nc3c(C)c2o1&&qtz.cat0,2.0848091648
[NH]c1cc(-c2cc([NH])c(O)c([NH])c2O)c(O)c([NH])c1O.O=Cc1cc(C=O)cc(C=O)c1&&bor.cat1,9.8459063588
CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc(C)c(C(=O)[O-])n1&&lcs.cat0,9.1335443498
